Maserati,Grecale Modena,Mid-tier Grecale offering enhanced performance,I4 Hybrid,240 km/h,5.6 seconds,325 HP,75000-85000,2025,Made in Italy,Sport-tuned suspension,Grecale intermédiaire offrant performances renforcées,Grecale di fascia media con prestazioni migliorate,Grecale intermedio con rendimiento mejorado,Grecale intermediário com desempenho otimizado,Mittlerer Grecale mit verbessertem Antrieb,Suspension sport,Sospensioni sportive,Suspensión deportiva,Suspensão esportiva,Sportlich abgestimmte Federung
Maserati,Grecale Trofeo,High-performance Grecale variant with Nettuno V6,V6,285 km/h,3.8 seconds,523 HP,95000-105000,2025,Made in Italy,Launch control and adaptive air suspension,Grecale haute performance équipé du V6 Nettuno,Grecale ad alte prestazioni con motore Nettuno V6,Grecale de alto rendimiento con motor Nettuno V6,Grecale de alto desempenho com motor Nettuno V6,Hochleistungs-Grecale mit Nettuno-V6-Motor,Launch control et suspension pneumatique adaptative,Launch control e sospensioni pneumatiche adattive,Launch control y suspensión neumática adaptativa,Launch control e suspensão pneumática adaptativa,Launch Control und adaptive Luftfederung
Maserati,Grecale Folgore,All-electric Grecale SUV with dual-motor setup,Electric,220 km/h,4.1 seconds,557 HP,100000-110000,2025,Made in Italy,105 kWh battery with 500 km range,Grecale 100 % électrique avec double moteur,Grecale completamente elettrico con doppio motore,Grecale totalmente eléctrico con doble motor,Grecale totalmente elétrico com sistema de duplo motor,Vollelektrischer Grecale mit Dual-Motor-System,Batterie de 105 kWh pour 500 km d’autonomie,Batteria da 105 kWh con autonomia di 500 km,Batería de 105 kWh con autonomía de 500 km,Bateria de 105 kWh com autonomia de 500 km,105-kWh-Batterie mit 500 km Reichweite
Maserati,GranTurismo Modena,Luxury grand tourer with twin-turbo V6 engine,V6,302 km/h,3.9 seconds,483 HP,141995-150000,2025,Made in Italy,All-wheel drive and refined interior,Grand tourisme de luxe animé par un V6 biturbo,Gran turismo di lusso con motore V6 biturbo,Gran turismo de lujo con motor V6 biturbo,Grand tourer de luxo com motor V6 biturbo,Luxus-Grand-Tourer mit V6-Biturbo-Motor,Transmission intégrale et intérieur raffiné,Trazione integrale e interni raffinati,Tracción total e interior refinado,Tração integral e interior refinado,Allradantrieb und veredeltes Interieur
Maserati,GranTurismo Trofeo,Performance-focused GranTurismo variant,V6,320 km/h,3.5 seconds,542 HP,165000-175000,2025,Made in Italy,Active aerodynamics and sport exhaust,Variante sportive du GranTurismo axée sur la performance,Variante sportiva della GranTurismo orientata alla performance,Variante deportiva del GranTurismo orientada a las prestaciones,Variante esportiva do GranTurismo voltada para performance,Sportliche Variante des GranTurismo mit Fokus auf Performance,Aérodynamique active et échappement sport,Aerodinamica attiva e scarico sportivo,Aerodinámica activa y escape deportivo,Aerodinâmica ativa e escapamento esportivo,Aktive Aerodynamik und Sportauspuffanlage
Maserati,GranTurismo Folgore,All-electric GranTurismo with tri-motor setup,Electric,325 km/h,2.7 seconds,751 HP,193995-200000,2025,Made in Italy,92.5 kWh battery with 450 km range,GranTurismo 100 % électrique avec triple motorisation,GranTurismo elettrica con triplo motore,GranTurismo eléctrico con triple motor,GranTurismo totalmente elétrico com três motores,Vollelektrischer GranTurismo mit Drei-Motor-Setup,"Batterie de 92,5 kWh pour 450 km d’autonomie","Batteria da 92,5 kWh con autonomia di 450 km","Batería de 92,5 kWh con autonomía de 450 km","Bateria de 92,5 kWh com autonomia de 450 km","92,5-kWh-Batterie mit 450 km Reichweite"
Maserati,GranCabrio Trofeo,Convertible version of the GranTurismo Trofeo,V6,310 km/h,3.6 seconds,542 HP,170000-180000,2025,Made in Italy,Retractable soft top and premium audio system,Version cabriolet du GranTurismo Trofeo,Versione cabriolet della GranTurismo Trofeo,Versión descapotable del GranTurismo Trofeo,Versão conversível do GranTurismo Trofeo,Cabrio-Version des GranTurismo Trofeo,Capote rétractable et système audio haut de gamme,Capote retrattile e impianto audio premium,Capota retráctil y sistema de audio premium,Capota retrátil e sistema de som premium,Versenkbares Stoffverdeck und Premium-Audiosystem
Maserati,Levante GT Hybrid,Base model of the Levante SUV with mild-hybrid engine,I4 Hybrid,245 km/h,6.0 seconds,330 HP,147600-160000,2025,Made in Italy,All-wheel drive and adaptive cruise control,Version de base du SUV Levante avec moteur mild-hybrid,Versione base del SUV Levante con motore mild-hybrid,Versión básica del Levante con motor mild-hybrid,Versão básica do SUV Levante com motorização mild-hybrid,Basismodell des Levante mit Mild-Hybrid-Motor,Transmission intégrale et régulateur de vitesse adaptatif,Trazione integrale e cruise control adattivo,Tracción total y control de crucero adaptativo,Tração integral e controle de cruzeiro adaptativo,Allradantrieb und adaptiver Tempomat
Maserati,Levante Modena S,Mid-tier Levante with enhanced V6 performance,V6,264 km/h,5.0 seconds,424 HP,160000-180000,2025,Made in Italy,Sport mode and upgraded brakes,Levante intermédiaire à moteur V6 amélioré,Levante di fascia media con V6 potenziato,Levante intermedio con rendimiento V6 mejorado,Levante intermediário com desempenho V6 aprimorado,Mittelklasse-Levante mit verbessertem V6-Motor,Mode sport et freins améliorés,Modalità sport e freni potenziati,Modo deportivo y frenos mejorados,Modo esportivo e freios aprimorados,Sportmodus und verbesserte Bremsen
Maserati,Levante Trofeo,Top-tier Levante SUV with V8 engine,V8,302 km/h,3.9 seconds,580 HP,304600-320000,2025,Made in Italy,Performance suspension and exclusive interior trims,Levante haut de gamme doté d’un V8 puissant,Levante di punta con motore V8 ad alte prestazioni,Levante tope de gama con motor V8 potente,Levante topo de linha com motor V8 de alta potência,Topmodell des Levante mit leistungsstarkem V8,Suspension performante et finitions intérieures exclusives,Sospensioni performanti e finiture interne esclusive,Suspensión de alto rendimiento y acabados interiores exclusivos,Suspensão de alta performance e acabamentos internos exclusivos,Hochleistungsfahrwerk und exklusive Innenausstattung
Maserati,Ghibli GT,Executive sedan with mild-hybrid technology,I4 Hybrid,255 km/h,5.7 seconds,330 HP,80000-90000,2025,Made in Italy,Advanced driver assistance systems,Berline exécutive avec technologie mild-hybrid,Berlina executive con tecnologia mild-hybrid,Berlina ejecutiva con tecnología mild-hybrid,Berlina executiva com tecnologia mild-hybrid,Executive-Limousine mit Mild-Hybrid-Technologie,Systèmes avancés d’aide à la conduite,Sistemi avanzati di assistenza alla guida,Sistemas avanzados de asistencia al conductor,Sistemas avançados de assistência ao motorista,Erweiterte Fahrerassistenzsysteme
Maserati,Ghibli Modena,Enhanced Ghibli variant with V6 engine,V6,285 km/h,4.9 seconds,424 HP,90000-100000,2025,Made in Italy,Sport design elements and adaptive suspension,Ghibli optimisé avec moteur V6 amélioré,Ghibli migliorata con motore V6 ottimizzato,Ghibli mejorado con motor V6 refinado,Ghibli aprimorado com motor V6 otimizado,Verbesserter Ghibli mit V6-Motor,Éléments de design sport et suspension adaptative,Elementi di design sportivi e sospensioni adattive,Elementos de diseño deportivo y suspensión adaptativa,Elementos de design esportivos e suspensão adaptativa,Sportliche Designelemente und adaptive Federung
Maserati,Ghibli Trofeo,High-performance Ghibli with V8 engine,V8,326 km/h,4.3 seconds,580 HP,110000-120000,2025,Made in Italy,Track mode and carbon fiber accents,Ghibli haute performance animé par un moteur V8,Ghibli ad alte prestazioni con motore V8,Ghibli de alto rendimiento con motor V8,Ghibli de alto desempenho com motor V8,Hochleistungs-Ghibli mit V8-Triebwerk,Mode piste et accents en fibre de carbone,Modalità pista e dettagli in fibra di carbonio,Modo pista y detalles de fibra de carbono,Modo pista e detalhes em fibra de carbono,Rennmodus und Kohlefaser-Akzente
Pagani,Huayra,A bespoke hypercar with breathtaking design and craftsmanship,V12,383 km/h,3.2 seconds,720 HP,2000000-2500000,2023,Made in Italy,Active aerodynamics,Hypercar sur mesure à design et finition spectaculaires,Hypercar su misura con design e artigianalità straordinarie,Hypercar a medida con diseño y artesanía excepcionales,Hypercar personalizado com design e artesanato excepcionais,Maßgefertigtes Hypercar mit atemberaubendem Design und Handwerkskunst,Aérodynamique active,Aerodinamica attiva,Aerodinámica activa,Aerodinâmica ativa,Aktive Aerodynamik
Pagani,Zonda,A legendary hypercar with a naturally aspirated V12 engine,V12,345 km/h,3.6 seconds,760 HP,1500000-1800000,2023,Made in Italy,Carbon fiber body,Hypercar légendaire à moteur V12 atmosphérique,Hypercar leggendaria con motore V12 aspirato,Hypercar legendario con motor V12 atmosférico,Hypercar lendário com motor V12 naturalmente aspirado,Legendäres Hypercar mit V12-Saugmotor,Carrosserie en fibre de carbone,Carrozzeria in fibra di carbonio,Carrocería de fibra de carbono,Carroceria de fibra de carbono,Karosserie aus Kohlefaser
Pagani,Huayra R,A track-only hypercar with extreme performance,V12,350 km/h,2.8 seconds,850 HP,3000000-3500000,2023,Made in Italy,Track-spec engineering,"Hypercar exclusivement dédiée à la piste, aux performances extrêmes",Hypercar esclusiva da pista con prestazioni estreme,Hypercar exclusivo para pista con rendimiento extremo,Hypercar exclusivo para pista com desempenho extremo,Reines Rennstrecken-Hypercar mit extremer Performance,Conception technique de niveau circuit,Ingegneria da pista,Ingeniería de especificación de circuito,Engenharia de especificação de pista,Rennspezifische Technik
Pagani,Utopia,Third-generation hypercar with a focus on craftsmanship and performance,V12,350 km/h,2.9 seconds,864 HP,2100000-2200000,2025,Made in Italy,Manual or automated transmission options,Troisième génération d’hypercar centrée sur l’artisanat et la performance,Hypercar di terza generazione che unisce artigianato e performance,Tercera generación de hypercar centrado en la artesanía y el rendimiento,Terceira geração de hypercar com foco em artesanato e performance,Dritte Generation eines Hypercars mit Fokus auf Handwerkskunst und Leistung,Boîte manuelle ou automatique disponible,Cambio manuale o automatico,Transmisión manual o automática,Transmissão manual ou automática,Manuelles oder automatisiertes Getriebe
Pagani,Utopia Roadster,Open-top variant of the Utopia offering the same performance with added open-air experience,V12,350 km/h,2.9 seconds,864 HP,3350000-3500000,2025,Made in Italy,Available with soft or hard top,Version cabriolet de l’Utopia offrant les mêmes performances à ciel ouvert,Versione cabriolet della Utopia con identiche prestazioni open-air,Versión descapotable del Utopia con mismas prestaciones al aire libre,"Versão conversível do Utopia, mantendo o mesmo desempenho open-air",Offene Variante des Utopia mit gleicher Performance und Open-Air-Erlebnis,Disponible avec capote souple ou toit rigide,Disponibile con tetto in tela o rigido,Disponible con techo de lona o rígido,Disponível com teto de tecido ou rígido,Verfügbar mit Soft- oder Hardtop
Koenigsegg,Agera RS,A record-breaking hypercar with cutting-edge engineering and mind-blowing speed,V8,447 km/h,2.6 seconds,1341 HP,2500000-3000000,2023,Made in Sweden,One:1 power-to-weight ratio,Hypercar record alliant ingénierie de pointe et vitesse stupéfiante,Hypercar da record con ingegneria d’avanguardia e velocità impressionante,Hypercar récord con ingeniería de vanguardia y velocidad impresionante,Hypercar recordista com engenharia de ponta e velocidade impressionante,Rekordbrechendes Hypercar mit modernster Technik und atemberaubender Geschwindigkeit,Rapport poids/puissance de 1:1,Rapporto peso/potenza 1:1,Relación peso-potencia 1:1,Relação peso-potência 1:1,Leistungsgewicht 1:1
Koenigsegg,Jesko Absolut,High-speed variant of the Jesko aiming for top speed records,V8,531 km/h,2.6 seconds,1600 HP,3000000-3500000,2025,Made in Sweden,Optimized for low drag and high-speed stability,Version haute vitesse de la Jesko visant des records du monde,Variante ad alta velocità della Jesko orientata ai record,Variante Jesko de alta velocidad enfocada en romper récords,Variante Jesko de alta velocidade voltada para recordes,"Hochgeschwindigkeitsvariante des Jesko, entwickelt für Geschwindigkeitsrekorde",Optimisée pour une faible traînée et une stabilité à haute vitesse,Ottimizzata per bassa resistenza e stabilità ad alta velocità,Optimizado para baja resistencia y alta estabilidad,Otimizado para baixa resistência e estabilidade em alta velocidade,Optimiert für geringen Luftwiderstand und Hochgeschwindigkeitsstabilität
Koenigsegg,Jesko Attack,Track-oriented version of the Jesko with advanced aerodynamics,V8,400 km/h,2.5 seconds,1600 HP,3000000-3500000,2025,Made in Sweden,Designed for maximum downforce and cornering,"Variante piste de la Jesko, dotée d’une aérodynamique avancée",Versione da pista della Jesko con aerodinamica avanzata,Jesko orientado a la pista con aerodinámica avanzada,Jesko focado em pista com aerodinâmica avançada,Rennstreckenorientierte Version des Jesko mit fortschrittlicher Aerodynamik,Conçue pour un appui maximal et une tenue de route exceptionnelle,Progettata per la massima deportanza e tenuta in curva,Diseñado para máxima carga aerodinámica y agarre en curva,Projetado para máxima carga aerodinâmica e aderência em curvas,Entwickelt für maximalen Abtrieb und Kurvenstabilität
